Time (ns),Distance (Å)
14.9275,8.757283400215641
14.93,8.96376262825155
14.9325,8.95599034971809
14.935,8.902659832626812
14.9375,9.113647694821573
14.94,8.524797604211717
14.9425,8.798597675516088
14.945,9.045294929638937
14.9475,9.062144582783656
14.95,9.119366367692603
14.9525,8.837524305028015
14.955,8.822479575113071
14.9575,8.768670969794018
14.96,8.790090456371543
14.9625,8.614276808108047
14.965,8.640453713809547
14.9675,9.116212376782105
14.97,8.962749344640969
14.9725,8.681050637276526
14.975,8.874261288490139
14.9775,8.923359454923906
14.98,8.70464824765042
14.9825,8.996834183971549
14.985,9.055455954526318
14.9875,9.013371938351964
14.99,9.018743460412475
14.9925,8.837425624344206
14.995,8.881582277673768
14.9975,8.870901229444916
15.0,8.807352301510921
15.0025,8.839329232828193
15.005,8.953703319062774
15.0075,9.062235903997518
15.01,8.876491489740834
15.0125,8.900741657123731
15.015,8.937414032498788
15.0175,8.848391862925046
15.02,8.915501571486352
15.0225,8.912157440596774
15.025,8.695398901196434
15.0275,8.871474585663467
15.03,9.040959295748275
15.0325,9.016739490008776
15.035,9.095779049047572
15.0375,8.649025446128931
15.04,8.778674267325107
15.0425,8.979162330476964
15.045,8.715261889256558
15.0475,9.0375566113888
15.05,8.952342182025557
15.0525,8.650276758204217
15.055,8.70140641582959
15.0575,8.979560859223808
15.06,8.810540807173288
15.0625,9.010049063018277
15.065,8.790084708652728
15.0675,8.871465794964378
15.07,8.934654643564865
15.0725,8.888199184130912
15.075,8.8183536424545
15.0775,9.105323196967804
15.08,8.635607521720042
15.0825,8.984734503958382
15.085,8.7779395542733
15.0875,8.974059860161308
15.09,8.919196998802478
15.0925,9.002095222555669
15.095,8.831929283245842
15.0975,9.144756404006399
15.1,8.831105766809445
15.1025,8.850930856903057
15.105,8.847278572584345
15.1075,9.133925076107122
15.11,8.94193249254716
15.1125,8.993409555626704
15.115,8.907101670542234
15.1175,8.945672290204365
15.12,8.669257361214996
15.1225,8.630091746558811
15.125,8.749614314345932
15.1275,8.786106077797314
15.13,8.660015654403297
15.1325,9.078090411847759
15.135,8.796344653258409
15.1375,8.687574852844445
15.14,8.907800454407342
15.1425,8.933256116236864
15.145,8.852260822899451
15.1475,8.982182768198484
15.15,9.111448483663768
15.1525,8.83133416101061
15.155,8.903184518376282
15.1575,8.89529136614557
15.16,9.09560769638139
15.1625,8.969199620540934
15.165,8.851599038367366
15.1675,9.074245852359484
15.17,8.996563139505149
15.1725,8.984123431262306
15.175,8.824434815108422
15.1775,9.003987389935977
15.18,9.24810487314943
15.1825,8.904212118425502
15.185,9.042038720695501
15.1875,8.766221179752954
15.19,9.074299635861909
15.1925,8.939988201492179
15.195,8.859404498430264
15.1975,8.95920250954486
15.2,9.047748809521124
15.2025,8.732219772850014
15.205,8.593763170522045
15.2075,8.912543750484739
15.21,8.924026674859947
15.2125,8.890860235777023
15.215,8.966713628465383
15.2175,9.128908236288076
15.22,9.038631873945896
15.2225,9.036403829763646
15.225,8.91190640206654
15.2275,9.091470379468548
15.23,9.059757309661103
15.2325,9.15113816053073
15.235,8.917653088056072
15.2375,8.801423949989875
15.24,9.025948728164439
15.2425,9.010886437742629
15.245,8.840236849954733
15.2475,8.80920218272297
15.25,9.0565404291591
15.2525,8.8955059599716
15.255,8.917552120121883
15.2575,8.59748965800978
15.26,8.859181387562122
15.2625,8.645893183840585
15.265,8.724973025107257
15.2675,8.809228863367375
15.27,8.94608488791382
15.2725,8.872327036548274
15.275,8.92333449504576
15.2775,9.110286375592041
15.28,9.02828330175758
15.2825,8.764394677498625
15.285,9.023494317975283
15.2875,8.683872108384728
15.29,8.877103255446759
15.2925,9.00802057371473
15.295,8.898233145547803
15.2975,8.82392539138052
15.3,8.821229802485522
15.3025,8.78095017638492
15.305,9.01015349041905
15.3075,8.945490695761425
15.31,8.833938102187856
15.3125,8.94756757130466
15.315,9.003033136736756
15.3175,8.947658039535273
15.32,8.873586127595127
15.3225,9.012512036822145
15.325,8.900004705859061
15.3275,8.94101322298199
15.33,9.125050412605605
15.3325,8.959612281973179
15.335,8.448813563664952
15.3375,8.836397698509847
15.34,8.688591411042974
15.3425,8.670058455292091
15.345,9.018587453862736
15.3475,8.957561015297687
15.35,9.112814120949464
15.3525,8.911727453930954
15.355,9.12987558391092
15.3575,8.787419949076089
15.36,8.550265588660913
15.3625,8.507771078252677
15.365,8.350195430430604
15.3675,8.719189463707968
15.37,8.7650984203141
15.3725,8.804955635586303
15.375,8.910136670859394
15.3775,9.041778445942413
15.38,8.860157244231058
15.3825,9.010472325118064
15.385,9.05726239972927
15.3875,8.854090753113557
15.39,9.072998832498396
15.3925,9.238741677399064
15.395,9.024174520920253
15.3975,8.980043622212309
15.4,8.81192728026151
15.4025,8.954227526164898
15.405,9.134046078630952
15.4075,8.879476536254732
15.41,9.166299450340206
15.4125,8.95699344513511
15.415,8.63317789111876
15.4175,9.011946255079803
15.42,8.703914471425533
15.4225,8.92767403873174
15.425,9.000361273884035
15.4275,9.044977387039994
15.43,9.051743304440809
15.4325,8.880414094975023
15.435,8.85615212246269
15.4375,9.039701127318212
15.44,8.733655914916115
15.4425,8.746098435614062
15.445,8.714294042323212
15.4475,8.739755405872177
15.45,8.887605844600527
15.4525,9.054521606205798
15.455,9.025428649525777
15.4575,9.020425892446438
15.46,8.948036790793868
15.4625,9.03078921652232
15.465,8.93336546288136
15.4675,8.767200211961114
15.47,8.809226164497954
15.4725,9.176567529756841
15.475,9.023158328711132
15.4775,8.97326568553119
15.48,8.490846326141146
15.4825,9.129807411836426
15.485,8.875248888656097
15.4875,8.927827860674931
15.49,8.70156997316644
15.4925,8.870586328258023
15.495,8.93836217067959
15.4975,8.704163768677759
15.5,8.746572120554145
15.5025,8.96332352185297
15.505,8.926825363551655
15.5075,8.898614346906763
15.51,8.814408166136424
15.5125,9.014258053964697
15.515,9.045732854341528
15.5175,8.960140382519505
15.52,8.938827799321134
15.5225,8.89187066665254
15.525,9.046339955969025
15.5275,9.04195972564314
15.53,8.931252249354944
15.5325,9.167978244998642
15.535,9.134276230262575
15.5375,8.91031337816875
15.54,9.004769636816167
15.5425,9.046973295913757
15.545,8.9479534450589
15.5475,9.05997162610852
15.55,8.951726808225262
15.5525,8.805012096342105
15.555,8.728026984088824
15.5575,9.044125287670298
15.56,8.981610822613952
15.5625,8.902592731553398
15.565,8.96817562112336
15.5675,8.735598749221733
15.57,8.755374367290031
15.5725,8.661568282430732
15.575,9.034861440536009
15.5775,9.034285503313672
15.58,8.882200684131567
15.5825,8.66329333442543
15.585,8.836518410067182
15.5875,8.706091311756783
15.59,8.876788708595857
15.5925,8.91801775748584
15.595,8.942974670711518
15.5975,8.797399341534481
15.6,9.023848104709582
15.6025,8.987343602048492
15.605,8.99766327220553
15.6075,8.693983312275986
15.61,8.858923214355782
15.6125,8.56850784468376
15.615,8.70878964424298
15.6175,8.755122468768336
15.62,9.01750256354393
15.6225,8.94219365167131
15.625,8.985914933290445
15.6275,8.916267264394074
15.63,8.849531839864813
15.6325,9.256984782462059
15.635,9.03837661033033
15.6375,8.956097249975711
15.64,9.122287524595489
15.6425,8.913009788877876
15.645,8.787299934953284
15.6475,8.808638991704592
15.65,8.906071102984923
15.6525,8.973676705727744
15.655,8.963074639864052
15.6575,8.681104067449589
15.66,9.002951747009014
15.6625,8.673103984472503
15.665,8.788130058946479
15.6675,8.829417072039973
15.67,9.203289699209503
15.6725,8.727107866411309
15.675,8.792874812728117
15.6775,8.775791634744351
15.68,8.652617525292406
15.6825,8.805342318106563
15.685,8.762956904897628
15.6875,8.908275711100151
15.69,8.865487170735019
15.6925,8.85203874187924
15.695,8.76114966394593
15.6975,9.003607229394518
15.7,8.876986107305017
15.7025,8.961152484278847
15.705,8.961946843314987
15.7075,8.862874460422029
15.71,8.874991718942137
15.7125,9.020669845768387
15.715,8.473134994386397
15.7175,8.953961362993695
15.72,8.871178041129411
15.7225,8.916424791682388
15.725,8.795754039315844
15.7275,8.982325124527563
15.73,8.942004813655517
15.7325,9.002136622694241
15.735,8.8686533931832
15.7375,9.075912489047672
15.74,9.180786565128981
15.7425,8.914321000774033
15.745,8.956327311915752
15.7475,8.963685218123452
15.75,8.823005240894236
15.7525,8.677359008755746
15.755,8.926193700556434
15.7575,8.897397253745515
15.76,9.36454802039724
15.7625,9.236647242662796
15.765,9.160987029274615
15.7675,9.079965891059311
15.77,8.830391003262621
15.7725,8.918717243761188
15.775,9.015727232253656
15.7775,8.618158834888408
15.78,8.664313663908306
15.7825,8.68132557453868
15.785,9.128899430286003
15.7875,8.756718686054876
15.79,8.929156985287856
15.7925,9.300006795637177
15.795,9.055351806247826
15.7975,9.141170382399888
15.8,8.899979572774622
15.8025,9.033481649839475
15.805,8.707460047892091
15.8075,8.942273575339572
15.81,9.079934645593509
15.8125,8.947061226696551
15.815,8.967015906980096
15.8175,9.08265832509077
15.82,8.677822347786634
15.8225,9.0960453252114
15.825,9.136198908094935
15.8275,8.709631471719748
15.83,8.9972777257842
15.8325,9.15983109248067
15.835,8.94211398261911
15.8375,8.910447913551135
15.84,9.011594527335735
15.8425,8.824320171030335
15.845,9.081917175801635
15.8475,9.0008720796765
15.85,8.914537850799416
15.8525,8.955422661087786
15.855,8.961085638223869
15.8575,9.089604155021181
15.86,8.768545278554118
15.8625,8.943632912690834
15.865,8.681140604418196
15.8675,8.70639572384352
15.87,8.93248986498032
15.8725,9.013881762676275
15.875,8.8690202593058
15.8775,8.974377526194282
15.88,9.139128130984309
15.8825,8.867676431072674
15.885,8.985389398935704
15.8875,8.770019943698083
15.89,8.878256887118091
15.8925,9.00126125108511
15.895,9.126686552073997
15.8975,8.889437066838314
15.9,8.95257044474401
15.9025,9.062017921397986
15.905,9.01998167115235
15.9075,8.925700972707501
15.91,8.83921935413807
15.9125,8.990463126497275
15.915,8.818787268637594
15.9175,8.196205260593477
15.92,8.893424676053169
15.9225,8.941367196189626
15.925,9.110048822615454
15.9275,8.952088843889424
15.93,8.998080165822238
15.9325,8.619241509006589
15.935,8.918650214150714
15.9375,8.648844168644484
15.94,8.85452354770755
15.9425,8.743376121100471
15.945,9.010761982685302
15.9475,9.071073705077652
15.95,8.977780965386277
15.9525,9.098423621716085
15.955,8.845578002112084
15.9575,8.95463898345495
15.96,8.908429258308589
15.9625,8.968691408612376
15.965,8.753394017987947
15.9675,8.633199081651226
15.97,9.011779371877008
15.9725,8.622826713166381
15.975,8.4077602137062
15.9775,8.593641381130945
15.98,8.839055279590555
15.9825,8.831449801644364
15.985,8.889815726476552
15.9875,9.052258408256218
15.99,8.92836980323681
15.9925,9.144334099315454
15.995,8.983739927599881
15.9975,9.0260789291622
16.0,9.178050619807122
16.0025,8.931743237873588
16.005,9.029827583394884
16.0075,8.87561443118822
16.01,8.786589528774046
16.0125,9.05731262821526
16.015,8.996986359918592
16.0175,8.596032598429952
16.02,8.608244341677628
16.0225,8.914850062674544
16.025,8.970869009485007
16.0275,9.01218850521967
16.03,9.028503338389262
16.0325,9.004916673785951
16.035,8.710582560602399
16.0375,9.109765373859933
16.04,8.890000587687304
16.0425,9.018701039343677
16.045,8.817190567594174
16.0475,8.847347976886674
16.05,8.887894796975907
16.0525,8.820352499779139
16.055,9.312043017296986
16.0575,8.945100324875522
16.06,8.921154433092774
16.0625,8.995444644901527
16.065,8.913821323706903
16.0675,8.784399446727527
16.07,8.75217935408302
16.0725,8.893528533052198
16.075,8.938284346039307
16.0775,8.684760855417213
16.08,8.831729466028781
16.0825,8.783632613387038
16.085,8.724048547030623
16.0875,9.131505987699892
16.09,9.217806273180365
16.0925,9.108320075910118
16.095,8.782447228604322
16.0975,8.770585193948445
16.1,9.013768235660958
16.1025,8.91568821121125
16.105,9.050204044634636
16.1075,8.997163499774471
16.11,8.758741944553801
16.1125,9.173920543626318
16.115,8.748045817895576
16.1175,9.039981014346303
16.12,8.968522236872728
16.1225,9.054963321551613
16.125,8.72494144398967
16.1275,8.826069591267878
16.13,9.003253920968248
16.1325,9.071373569041189
16.135,9.020303214608173
16.1375,8.89014285196576
16.14,8.998434825967093
16.1425,8.937386378023222
16.145,9.078597045584894
16.1475,9.007603772245885
16.15,8.967213639694092
16.1525,8.823297443894527
16.155,8.839718446220044
16.1575,8.972514929806621
16.16,8.95492797500126
16.1625,8.97953902251537
16.165,8.979649271117696
16.1675,8.993362354001444
16.17,8.967576979550714
16.1725,8.521696739951933
16.175,9.038165718032944
16.1775,8.802509784310699
16.18,9.00255755994921
16.1825,8.945101416647626
16.185,8.939050473883578
16.1875,8.748855613253209
16.19,8.675082437830062
16.1925,8.943888342239969
16.195,8.699454344575702
16.1975,8.76430421214998
16.2,8.940261395824232
16.2025,8.769432956603287
16.205,9.096472385783542
16.2075,8.755125452085423
16.21,8.888259962533626
16.2125,8.890409948959572
16.215,8.986706513502282
16.2175,8.904956228794715
16.22,8.770374921326756
16.2225,8.716039367917348
16.225,8.659354883803848
16.2275,9.00841869169762
16.23,8.999808909163992
16.2325,9.05489967616716
16.235,9.228752067231802
16.2375,8.925249880345465
16.24,8.816797636875098
16.2425,9.066539104576627
16.245,9.177146260998477
16.2475,9.29241277696938
16.25,9.169953465550952
16.2525,8.994434070932828
16.255,9.008135835836086
16.2575,8.899877003767507
16.26,8.875805176529948
16.2625,8.933822722040688
16.265,8.823900879400535
16.2675,9.203225011743953
16.27,8.734056018369472
16.2725,8.99818327772485
16.275,8.980631287842863
16.2775,8.977852211759611
16.28,9.133941434435004
16.2825,9.10004103598231
16.285,9.051463695568701
16.2875,8.920405906312
16.29,9.028587392972842
16.2925,8.943534520489807
16.295,8.807473177476977
16.2975,9.010514233411579
16.3,8.91437758842184
16.3025,9.075349025603698
16.305,9.027122862633236
16.3075,8.914966688423734
16.31,8.927897361313475
16.3125,8.895606132434846
16.315,8.845617148594187
16.3175,8.60926970756663
16.32,8.999342427220906
16.3225,8.867334534715011
16.325,8.989268055133001
16.3275,8.854638260461341
16.33,8.473474848893103
16.3325,8.718742419166126
16.335,8.916360419888278
16.3375,8.774920063742048
16.34,8.789550754767944
16.3425,9.166429726788882
16.345,9.0372640070791
16.3475,8.890249986699907
16.35,9.058756154031773
16.3525,9.103404878043525
16.355,9.010288051633086
16.3575,9.07087348290093
16.36,8.714520430311563
16.3625,8.775649088728663
16.365,8.990288960710872
16.3675,8.870144743669385
16.37,9.012102276537734
16.3725,8.819778024857847
16.375,8.702053552891137
16.3775,8.868792027544579
16.38,9.035333322103401
16.3825,9.161863412591154
16.385,9.161677289200526
16.3875,8.997096821404034
16.39,8.94151510563022
16.3925,9.030026058886495
16.395,8.975049760043776
16.3975,8.775911784925796
16.4,8.968712829370784
16.4025,8.774898322407743
16.405,8.638808265543595
16.4075,8.844990721845935
16.41,8.5881657673862
16.4125,8.596786989659776
16.415,8.549559734784564
16.4175,8.651740076640648
16.42,8.776290929204178
16.4225,8.47304703790016
16.425,8.500760774941641
16.4275,8.743426827256874
16.43,8.590862538807174
16.4325,9.084335550936569
16.435,8.59822245959741
16.4375,8.851079988802633
16.44,8.983385391522516
16.4425,8.740750310318559
16.445,9.046325735738233
16.4475,8.921092768828608
16.45,9.018966779289064
16.4525,8.68205086950734
16.455,8.96126521782277
16.4575,9.231211293438262
16.46,9.035672938401051
16.4625,8.602145283071247
16.465,9.245662183426031
16.4675,8.81294643051468
16.47,8.861945639640586
16.4725,8.690607403085426
16.475,8.97772029962043
16.4775,8.600893339371046
16.48,8.928217334308862
16.4825,9.218936278499852
16.485,8.581519565560155
16.4875,8.944320785866372
16.49,9.068470436021348
16.4925,8.784527945644813
16.495,8.857926804179993
16.4975,8.688437680060083
16.5,8.899592866543802
16.5025,8.930506147824147
16.505,8.978875464623856
16.5075,8.988894287695176
16.51,8.80729271363392
16.5125,9.073601677615583
16.515,8.87684565925085
16.5175,9.026853684570716
16.52,8.996502129262392
16.5225,9.102232993233072
16.525,9.028535952896306
16.5275,8.861542121592189
16.53,8.856938885741338
16.5325,8.724647882340811
16.535,8.702060041957669
16.5375,9.007476960679876
16.54,8.88366227557809
16.5425,9.323221164652907
16.545,8.8677297653427
16.5475,9.146749997763283
16.55,8.877772974310625
16.5525,9.15393063033032
16.555,8.65228902717085
16.5575,8.998081600446502
16.56,9.153503587218285
16.5625,8.959425879290709
16.565,9.27858262455001
16.5675,8.952286164572428
16.57,8.98707006715744
16.5725,9.329314440229844
16.575,8.966670982816654
16.5775,8.90389814408826
16.58,9.031116558336741
16.5825,9.153276071960699
16.585,8.94063194148522
16.5875,9.01820626746578
16.59,8.820660351320997
16.5925,8.614467463063514
16.595,8.740001086469992
16.5975,8.883652466137468
16.6,8.761691844679556
16.6025,9.094060776985172
16.605,9.319851318499772
16.6075,8.834978984501484
16.61,9.008017515826436
16.6125,8.910686560964262
16.615,9.023617921055646
16.6175,8.854435402258932
16.62,8.917767030639025
16.6225,8.931345939917152
16.625,9.018522977301537
16.6275,8.725971160268253
16.63,8.968402633286079
16.6325,9.000315671334578
16.635,8.963757136657328
16.6375,8.839484947633627
16.64,9.229885131799042
16.6425,8.56248170436251
16.645,8.638365177821917
16.6475,8.924066646157232
16.65,8.920126677568604
16.6525,8.878406977193341
16.655,8.618593839086955
16.6575,9.023312071360614
16.66,8.759138640863572
16.6625,8.855219363240186
16.665,8.948050726751404
16.6675,8.939286345105016
16.67,8.747714912932551
16.6725,8.947276314589175
16.675,8.86137724382543
16.6775,9.332546456363195
16.68,9.07179708991007
16.6825,9.019363374850514
16.685,8.840766418373745
16.6875,8.92392926782421
16.69,8.94097959199495
16.6925,8.932558015165117
16.695,8.881320913124423
16.6975,8.866414174206065
16.7,8.685953166405241
16.7025,8.865670227333533
16.705,8.63974187457213
16.7075,8.985251293016974
16.71,8.813326209931711
16.7125,9.073456618406427
16.715,8.764411021473405
16.7175,8.875951315976359
16.72,8.989712461362604
16.7225,9.025516541451188
16.725,9.149731681086465
16.7275,9.042026563506045
16.73,9.078178400122544
16.7325,8.74777059831983
16.735,9.092215440283853
16.7375,8.93472316669442
16.74,9.182858928139927
16.7425,8.741842569766884
16.745,8.81600638644497
16.7475,8.370243551951571
16.75,8.620894697762461
16.7525,8.519237246358982
16.755,8.615181401658239
16.7575,8.997216210204645
16.76,8.80828445784458
16.7625,8.775025344207556
16.765,8.929734318116374
16.7675,9.103324062350634
16.77,8.992391861973655
16.7725,9.076175664452338
16.775,8.788454165313384
16.7775,9.058248447690863
16.78,9.019358763952011
16.7825,9.017525559430478
16.785,8.917144451249042
16.7875,8.607383170974186
16.79,8.767140847027793
16.7925,9.165261673536309
16.795,9.036963988309042
16.7975,8.95241348485213
16.8,8.860777611095479
16.8025,9.172464897250919
16.805,8.852828425335764
16.8075,8.915162642513845
16.81,9.024911328737643
16.8125,9.05432519151856
16.815,9.022863132748137
16.8175,8.81342003437667
16.82,8.854958034524888
16.8225,9.16837227789368
16.825,8.824262795065323
16.8275,8.85204833023148
16.83,8.962419662232683
16.8325,9.331475519836815
16.835,9.051628403544782
16.8375,8.865875130862776
16.84,8.835366545977005
16.8425,8.894523016822042
16.845,8.868019582023658
16.8475,9.119590695600554
16.85,8.843322462061908
16.8525,9.023627371689797
16.855,9.10057945465285
16.8575,9.089434942303317
16.86,9.045318236301284
16.8625,8.974104490552698
16.865,9.055194159804923
16.8675,8.846945428291836
16.87,8.762711492829277
16.8725,9.113933975700924
16.875,8.789985219863064
16.8775,8.998873244547818
16.88,9.240724908176182
16.8825,8.863723384049933
16.885,8.931959336689957
16.8875,9.114373478379385
16.89,9.061851227194792
16.8925,8.901488510143366
16.895,8.97018247730037
16.8975,9.063922382453478
16.9,8.947728529971974
16.9025,9.003509744066923
16.905,9.152623079194777
16.9075,9.338032784611912
16.91,9.023043963920204
16.9125,9.048580656917798
16.915,8.656025793600017
16.9175,8.793375702769929
16.92,9.037575664674407
16.9225,8.989761765250128
16.925,9.128875858066989
16.9275,8.994763059935032
16.93,9.142215189935472
16.9325,8.90749486704282
16.935,9.048482665264961
16.9375,8.861423098145671
16.94,8.851465563642469
16.9425,8.848538687476752
16.945,8.979997662328058
16.9475,9.133091368525129
16.95,9.09257196314868
16.9525,9.228506407410668
16.955,9.032358084267575
16.9575,8.82309028215085
16.96,8.965346468722126
16.9625,8.981368402659399
16.965,8.976835784852295
16.9675,8.91264655098437
16.97,8.938252367145301
16.9725,8.941473914533509
16.975,8.508047860778852
16.9775,9.099922954016575
16.98,8.832124191608386
16.9825,8.837937364666063
16.985,8.834557494441636
16.9875,8.865866955993885
16.99,9.01911667146979
16.9925,8.900364860050093
16.995,8.956806933117887
16.9975,8.884443128646435
17.0,8.99406029067709
17.0025,8.873073094834762
17.005,8.957152868163217
17.0075,8.797510924671636
17.01,8.884131503973109
17.0125,9.093810431642323
17.015,8.986584015623116
17.0175,8.853252696405802
17.02,8.936392150494878
17.0225,8.992496989645154
17.025,8.97289528071245
17.0275,8.88284993539745
17.03,8.838892449525137
17.0325,9.071936074348079
17.035,8.928900799833754
17.0375,8.808777067110496
17.04,9.103878790773894
17.0425,9.094861533716228
17.045,8.95908052096674
17.0475,8.673242486160145
17.05,8.402322516955365
17.0525,8.771756455314213
17.055,9.16214692281241
17.0575,8.691581579177889
17.06,9.118542000956738
17.0625,9.02921391625026
17.065,9.098129011356415
17.0675,9.073859958199881
17.07,9.156471298277692
17.0725,8.9964285031636
17.075,9.305629295540063
17.0775,8.958624078208581
17.08,9.02590853109113
17.0825,8.877758389608465
17.085,8.661150011851632
17.0875,8.87529700891371
17.09,8.901150075594899
17.0925,9.17210734247779
17.095,8.918994455261144
17.0975,9.096434012036346
17.1,9.036641664404307
17.1025,9.029879779880856
17.105,9.006650185080176
17.1075,8.64517663272125
17.11,9.152881648542065
17.1125,8.902863570463284
17.115,8.82151772392221
17.1175,8.902728068570598
17.12,9.044669045408632
17.1225,8.868530054465893
17.125,8.815090505292986
17.1275,8.68975102443455
17.13,8.826628243567122
17.1325,8.856622065196962
17.135,9.040861378288136
17.1375,8.715464968396587
17.14,8.97824592820106
17.1425,8.82544434493164
17.145,8.755563046149346
17.1475,8.780833635466585
17.15,8.548592609994898
17.1525,8.804239388943218
17.155,8.925921508777682
17.1575,9.11849988290888
17.16,9.24920431724243
17.1625,9.005342909523042
17.165,9.121242827351239
17.1675,9.23375270251383
17.17,8.862650111441132
17.1725,9.065875881252852
17.175,10.555332903105777
17.1775,11.408528326075832
17.18,10.738389085800597
17.1825,10.804770735218709
17.185,10.48405741456261
17.1875,11.509778527552553
17.19,12.120514551148972
17.1925,10.9483412605025
17.195,11.153146779593667
17.1975,11.916723643996717
17.2,10.758005320980363
17.2025,10.27674484907928
17.205,10.68198367068573
17.2075,10.614581987521627
17.21,10.270023721340385
17.2125,10.107237469522172
17.215,10.493921957450576
17.2175,10.432515940623096
17.22,10.184387546849896
17.2225,9.972910353959403
17.225,10.363194452782214
17.2275,10.418051886106989
17.23,10.236179530437644
17.2325,9.394360550772792
17.235,10.102529710978772
17.2375,10.098582428492639
17.24,10.355353548961453
17.2425,9.56380863988546
17.245,10.07350613357731
17.2475,9.77286718764035
17.25,10.058619058826636
17.2525,10.25189070247794
17.255,10.49185076898964
17.2575,9.153300067312902
17.26,9.093343056509426
17.2625,8.91327390617159
17.265,8.744944810053129
17.2675,8.792849863105983
17.27,8.828242645166656
17.2725,9.017904120132979
17.275,8.957822402709919
17.2775,9.093539570924085
17.28,8.896043831999224
17.2825,8.884987273928267
17.285,8.738231448420056
17.2875,8.91667447624267
17.29,8.811819345076607
17.2925,9.025865926645958
17.295,8.949245310854215
17.2975,9.093131235390045
17.3,8.863923688323624
17.3025,9.012573631714906
17.305,8.921893405821635
17.3075,8.906432500540983
17.31,8.924431241204926
17.3125,9.006713080694558
17.315,9.072249431662083
17.3175,8.955369215392642
17.32,9.110494970436763
17.3225,8.982619340344222
17.325,8.725878420686767
17.3275,8.790684594264942
17.33,8.978648828237729
17.3325,9.045561226186395
17.335,8.986602576043214
17.3375,9.082082887327193
17.34,9.025570250112692
17.3425,9.131714955600497
17.345,8.951012555526056
17.3475,8.860259325582996
17.35,8.979580425008205
17.3525,8.732130754342291
17.355,9.160446631672874
17.3575,8.752784268753631
17.36,8.965820686179788
17.3625,9.380168368332251
17.365,8.986320948652082
17.3675,9.009137964483973
17.37,8.992154782104713
17.3725,8.940393537551985
17.375,8.841007923314935
17.3775,8.628407395953719
17.38,8.777652627644375
17.3825,8.896077149884377
17.385,8.782995912833465
17.3875,8.910024441970634
17.39,8.867756529556104
17.3925,8.804906165487916
17.395,9.08520513809193
17.3975,9.048065023872148
17.4,9.020957583218802
17.4025,9.124522572808536
17.405,9.16075422442902
17.4075,9.167599175249169
17.41,8.9988148520681
17.4125,8.63810205832951
17.415,8.491884721606901
17.4175,8.98577356439345
17.42,8.80539419019459
17.4225,8.790471390380532
17.425,8.837546915790792
17.4275,9.037047796616017
17.43,8.844650703051274
17.4325,8.792299364011825
17.435,8.86438932071461
17.4375,9.036242189157027
17.44,9.071865959039073
17.4425,8.89949047490523
17.445,8.258509182074615
17.4475,8.875397526761345
17.45,8.92745528076639
17.4525,8.31270399618135
17.455,8.942473329233678
17.4575,8.907667168126137
17.46,8.494384974293427
17.4625,8.925103149848706
17.465,9.002047549946807
17.4675,8.784310096877903
17.47,9.104838872922224
17.4725,8.976575087464711
17.475,8.880315894033764
17.4775,8.84009330072245
17.48,8.886315962798017
17.4825,9.014887582977309
17.485,9.012571119079288
17.4875,8.708737085953938
17.49,8.872119941356805
17.4925,9.008398869437524
17.495,8.703354667212045
17.4975,9.000479024727511
17.5,8.89843457305394
17.5025,8.959404975636456
17.505,8.62147067572037
17.5075,8.830868637700151
17.51,8.426452331608102
17.5125,8.768857789350303
17.515,8.960377116388536
17.5175,8.858127658088852
17.52,8.850389662936138
17.5225,8.93560878426052
17.525,8.859960636950992
17.5275,8.821892046258968
17.53,8.894243074869827
17.5325,8.815156436447094
17.535,8.677470121464237
17.5375,8.522265346976567
17.54,8.034048614106679
17.5425,8.70456451707592
17.545,9.030559277512952
17.5475,9.002684602517574
17.55,8.952643415870316
17.5525,9.060908602476495
17.555,8.742370457326718
17.5575,8.924588903446228
17.56,8.909749234234031
17.5625,8.98720249186643
17.565,8.876746354730663
17.5675,8.880441901181818
17.57,8.893556873088567
17.5725,9.032164366131056
17.575,9.017918339689661
17.5775,9.222283026714228
17.58,9.15185984144631
17.5825,8.899535196419038
17.585,8.999478658150263
17.5875,9.053520965163495
17.59,9.07332469226427
17.5925,9.158372140282895
17.595,8.850501867941977
17.5975,8.702074688670082
17.6,8.822751122353363
17.6025,8.777549011290377
17.605,8.766656231937853
17.6075,9.061468429321264
17.61,8.736509338433846
17.6125,8.518631605467085
17.615,8.683391459867966
17.6175,9.157429601439302
17.62,8.976594940712433
17.6225,8.85141342271071
17.625,8.950999374913298
17.6275,8.988424618666189
17.63,8.831267213703732
17.6325,9.060502047279659
17.635,8.869502462330608
17.6375,8.758747022143343
17.64,8.641728161352779
17.6425,8.665633141912151
17.645,8.670304396555592
17.6475,8.926128206565297
17.65,8.868640970652669
17.6525,8.917119161400482
17.655,8.951429221958731
17.6575,9.096910630686134
17.66,8.935247499226522
17.6625,8.88586170283224
17.665,8.928845289931113
17.6675,8.911286308617344
17.67,8.81288407662352
17.6725,9.074187289472945
17.675,8.942193649759126
17.6775,9.003673629244638
17.68,8.599480817586862
17.6825,8.802122419353022
17.685,8.903040946172101
17.6875,9.068262405025253
17.69,8.70795696829707
17.6925,8.495859659594574
17.695,9.093039897683447
17.6975,9.05987323097648
17.7,8.968702338779813
17.7025,9.161123995174474
17.705,9.075696585445332
17.7075,9.029911403995856
17.71,8.938128867204222
17.7125,9.091543691562375
17.715,9.003838579696698
17.7175,8.969163746023321
17.72,9.145400554987171
